Canton,WeekNumber,Start_date,End_date,Restaurant_cat,Bar_cat,Nightclubs_cat,Retail_cat,BarbersSalonSpa_cat,EntertainmentTheaters_cat,Schools_cat,MaskInShop_cat,TravelRestrictions_cat,TourismPotential,TourismPotential_cat,Restaurant_shap,Bar_shap,Nightclubs_shap,Retail_shap,BarbersSalonSpa_shap,EntertainmentTheaters_shap,Schools_shap,MaskInShop_shap,TravelRestrictions_shap,TourismPotential_shap,Total_cases,Active_infection,Daily_Infection,Daily/Active_observed,Daily/Active_XGBoost,Max,Min,AbsMax
BE,15,April6_2020,April12_2020,0,0,0,0,0,0,0,0,0,5550,24,-0.0490768852,-0.0262502352,-0.0821665264,0.0307888028,0.012132225,-0.0161265846,-0.0002101438,0.0045653132,-0.0406565208,0.0649741638,1322.43,659.286,43.4286,0.6399694,0.8529534342,TourismPotential,Nightclubs,Nightclubs
BE,16,April13_2020,April19_2020,0,0,0,0,0,0,0,0,0,5550,24,-0.0490768852,-0.0262502352,-0.0821665264,0.0307888028,0.012132225,-0.0161265846,-0.0002101438,0.0045653132,-0.0406565208,0.0649741638,1524,509.714,22.5714,0.7299054,0.8529534342,TourismPotential,Nightclubs,Nightclubs
BE,17,April20_2020,April26_2020,0,0,0,0,0,0,0,0,0,5550,24,-0.0490768852,-0.0262502352,-0.0821665264,0.0307888028,0.012132225,-0.0161265846,-0.0002101438,0.0045653132,-0.0406565208,0.0649741638,1666.29,319,16.4286,0.723562,0.8529534342,TourismPotential,Nightclubs,Nightclubs
BE,18,April27_2020,May3_2020,0,0,0,1,1,0,0,0,0,5550,24,-0.0537742842,-0.0279660556,-0.09320759,-0.0211200822,-0.0070054908,-0.0169418452,-0.0003473783,0.0041953324,-0.042427973,0.083858474,1755.71,219.857,11,0.6450234,0.8051160572,TourismPotential,Nightclubs,Nightclubs
BE,19,May4_2020,May10_2020,0,0,0,1,1,0,0,0,0,5550,24,-0.0537742842,-0.0279660556,-0.09320759,-0.0211200822,-0.0070054908,-0.0169418452,-0.0003473783,0.0041953324,-0.042427973,0.083858474,1811.71,135.429,5.85714,0.6702388,0.8051160572,TourismPotential,Nightclubs,Nightclubs
BE,20,May11_2020,May17_2020,2,1,0,2,1,1,0,0,0,5550,24,-0.0542958906,-0.0282713788,-0.09320759,-0.0212258872,-0.0070096124,-0.0169418452,-0.0003647591,0.00441924,-0.0424554592,0.0856505132,1848.14,85.8571,4,0.7735182,0.8051160572,TourismPotential,Nightclubs,Nightclubs
BE,21,May18_2020,May24_2020,2,1,0,2,1,1,0,0,0,5550,24,-0.0542958906,-0.0282713788,-0.09320759,-0.0212258872,-0.0070096124,-0.0169418452,-0.0003647591,0.00441924,-0.0424554592,0.0856505132,1871,56.2857,3,1.2083694,0.8051160572,TourismPotential,Nightclubs,Nightclubs
BE,22,May25_2020,May31_2020,2,1,0,2,1,1,0,0,0,5550,24,-0.0542958906,-0.0282713788,-0.09320759,-0.0212258872,-0.0070096124,-0.0169418452,-0.0003647591,0.00441924,-0.0424554592,0.0856505132,1889.86,41.8571,4.14286,0.3922352,0.8051160572,TourismPotential,Nightclubs,Nightclubs
BE,23,June1_2020,June7_2020,3,1,2,2,1,2,0,0,0,5550,24,-0.014968905,-0.028248962,0.07744849,-0.0109259752,-0.0040654908,0.0122045574,0.0005213812,0.0117281346,-0.0418974794,0.0950563922,1914.14,41.7143,1.14286,0.6185242,1.1411601306,TourismPotential,TravelRestrictions,TourismPotential
BE,24,June8_2020,June14_2020,3,1,2,2,1,2,0,0,0,5550,24,-0.014968905,-0.028248962,0.07744849,-0.0109259752,-0.0040654908,0.0122045574,0.0005213812,0.0117281346,-0.0418974794,0.0950563922,1923,30.2857,1.28571,0,1.1411601306,TourismPotential,TravelRestrictions,TourismPotential
BE,25,June15_2020,June21_2020,3,1,2,2,1,2,0,0,0,5550,24,-0.014968905,-0.028248962,0.07744849,-0.0109259752,-0.0040654908,0.0122045574,0.0005213812,0.0117281346,-0.0418974794,0.0950563922,1927,11.7143,0,1.999998,1.1411601306,TourismPotential,TravelRestrictions,TourismPotential
BE,26,June22_2020,June28_2020,4,2,2,2,1,2,0,0,0,5550,24,0.01061487,0.0060954824,0.07744849,-0.009004926,-0.0037054346,0.0122045574,0.0008188131,0.0136648204,-0.0401078538,0.0946497636,1928,4.85714,0.571429,2.801554,1.1871575114,TourismPotential,TravelRestrictions,TourismPotential
BE,27,June29_2020,July5_2020,4,2,2,2,1,2,0,0,0,5550,24,0.01061487,0.0060954824,0.07744849,-0.009004926,-0.0037054346,0.0122045574,0.0008188131,0.0136648204,-0.0401078538,0.0946497636,1945.29,22.1429,4,1.270416,1.1871575114,TourismPotential,TravelRestrictions,TourismPotential
BE,28,July6_2020,July12_2020,4,2,2,2,1,2,0,1,0,5550,24,0.0067748436,0.004551799,0.073445666,-0.0088535762,-0.0036483818,0.0117993428,0.0008245464,-0.0076665456,-0.0392439768,0.0940996994,1972.86,48,4.57143,1.3275682,1.1529043918,TourismPotential,TravelRestrictions,TourismPotential
BE,29,July13_2020,July19_2020,4,2,2,2,1,2,0,1,0,5550,24,0.0067748436,0.004551799,0.073445666,-0.0088535762,-0.0036483818,0.0117993428,0.0008245464,-0.0076665456,-0.0392439768,0.0940996994,2014.86,73.2857,7.14286,0.7200466,1.1529043918,TourismPotential,TravelRestrictions,TourismPotential
BE,30,July20_2020,July26_2020,4,2,2,2,1,2,0,1,0,5550,24,0.0067748436,0.004551799,0.073445666,-0.0088535762,-0.0036483818,0.0117993428,0.0008245464,-0.0076665456,-0.0392439768,0.0940996994,2056,84.1429,4.42857,1.477112,1.1529043918,TourismPotential,TravelRestrictions,TourismPotential
BE,31,July27_2020,August2_2020,4,2,2,2,1,2,0,1,0,5550,24,0.0067748436,0.004551799,0.073445666,-0.0088535762,-0.0036483818,0.0117993428,0.0008245464,-0.0076665456,-0.0392439768,0.0940996994,2106.43,93.4286,10.1429,0.953512,1.1529043918,TourismPotential,TravelRestrictions,TourismPotential
BE,32,August3_2020,August9_2020,4,2,2,2,1,2,0,1,0,5550,24,0.0067748436,0.004551799,0.073445666,-0.0088535762,-0.0036483818,0.0117993428,0.0008245464,-0.0076665456,-0.0392439768,0.0940996994,2176,123.143,8.57143,1.3130082,1.1529043918,TourismPotential,TravelRestrictions,TourismPotential
BE,33,August10_2020,August16_2020,4,2,2,2,1,2,0,1,0,5550,24,0.0067748436,0.004551799,0.073445666,-0.0088535762,-0.0036483818,0.0117993428,0.0008245464,-0.0076665456,-0.0392439768,0.0940996994,2257.71,157.286,15.1429,0.9566396,1.1529043918,TourismPotential,TravelRestrictions,TourismPotential
BE,34,August17_2020,August23_2020,4,2,2,2,1,2,1,1,0,5550,24,0.0045127432,0.003876754,0.0727110664,-0.0088535762,-0.0036483818,0.0117993428,-0.001123122,-0.0077049,-0.0391134772,0.0931787864,2354.57,183.571,12.5714,1.2532954,1.1529043918,TourismPotential,TravelRestrictions,TourismPotential
BE,35,August24_2020,August30_2020,4,2,2,2,1,2,1,1,0,5550,24,0.0045127432,0.003876754,0.0727110664,-0.0088535762,-0.0036483818,0.0117993428,-0.001123122,-0.0077049,-0.0391134772,0.0931787864,2465.14,210.143,18.8571,1.1310068,1.1529043918,TourismPotential,TravelRestrictions,TourismPotential
BE,36,August31_2020,September6_2020,4,2,2,2,1,2,1,1,0,5550,24,0.0045127432,0.003876754,0.0727110664,-0.0088535762,-0.0036483818,0.0117993428,-0.001123122,-0.0077049,-0.0391134772,0.0931787864,2595.14,247.857,20.5714,1.173858,1.1529043918,TourismPotential,TravelRestrictions,TourismPotential
BL,11,March9_2020,March15_2020,5,3,3,2,2,3,3,0,0,285,7,0.6200234642,0.4068796606,0.0796948306,-0.0111963894,-0.0026711006,0.0118460174,0.0091853356,0.0119828702,-0.0348446252,-0.0107969624,33.8571,40.8571,5,2.508044,1.978632152,Restaurant,TravelRestrictions,Restaurant
BL,12,March16_2020,March22_2020,0,0,0,0,0,0,0,0,0,285,7,-0.0469935354,-0.025842859,-0.0780357998,0.0418222518,0.019582374,-0.0152165188,-0.0004696492,0.0045208702,-0.0452154444,-0.0098546196,167.143,189.429,33.5714,1.0656226,0.8318602446,Retail,Nightclubs,Nightclubs
BL,13,March23_2020,March29_2020,0,0,0,0,0,0,0,0,0,285,7,-0.0469935354,-0.025842859,-0.0780357998,0.0418222518,0.019582374,-0.0152165188,-0.0004696492,0.0045208702,-0.0452154444,-0.0098546196,407.143,399.143,31.7143,0.7417102,0.8318602446,Retail,Nightclubs,Nightclubs
BL,14,March30_2020,April5_2020,0,0,0,0,0,0,0,0,0,285,7,-0.0469935354,-0.025842859,-0.0780357998,0.0418222518,0.019582374,-0.0152165188,-0.0004696492,0.0045208702,-0.0452154444,-0.0098546196,607,428,22.7143,0.5227026,0.8318602446,Retail,Nightclubs,Nightclubs
BL,15,April6_2020,April12_2020,0,0,0,0,0,0,0,0,0,285,7,-0.0469935354,-0.025842859,-0.0780357998,0.0418222518,0.019582374,-0.0152165188,-0.0004696492,0.0045208702,-0.0452154444,-0.0098546196,710.714,279.286,10,0.7892374,0.8318602446,Retail,Nightclubs,Nightclubs
BL,16,April13_2020,April19_2020,0,0,0,0,0,0,0,0,0,285,7,-0.0469935354,-0.025842859,-0.0780357998,0.0418222518,0.019582374,-0.0152165188,-0.0004696492,0.0045208702,-0.0452154444,-0.0098546196,778.286,159,9,0.2706494,0.8318602446,Retail,Nightclubs,Nightclubs
BL,17,April20_2020,April26_2020,0,0,0,0,0,0,0,0,0,285,7,-0.0469935354,-0.025842859,-0.0780357998,0.0418222518,0.019582374,-0.0152165188,-0.0004696492,0.0045208702,-0.0452154444,-0.0098546196,811.714,92.8571,1.85714,0.6958196,0.8318602446,Retail,Nightclubs,Nightclubs
BL,18,April27_2020,May3_2020,0,0,0,1,1,0,0,0,0,285,7,-0.052616284,-0.0277879406,-0.089701787,-0.0249643058,-0.0099845284,-0.0161293496,-0.0007140437,0.0038798032,-0.0488611648,-0.0162771602,823,38.2857,1.71429,0.78715,0.7287036778,MaskInShop,Nightclubs,Nightclubs
BL,19,May4_2020,May10_2020,0,0,0,1,1,0,0,0,0,285,7,-0.052616284,-0.0277879406,-0.089701787,-0.0249643058,-0.0099845284,-0.0161293496,-0.0007140437,0.0038798032,-0.0488611648,-0.0162771602,832.143,20.1429,1.14286,0.333333,0.7287036778,MaskInShop,Nightclubs,Nightclubs
BL,20,May11_2020,May17_2020,2,1,0,2,1,1,0,0,0,285,7,-0.0552081292,-0.0289640596,-0.089701787,-0.0253869266,-0.0100106328,-0.0161293496,-0.000834176,0.0041037108,-0.048976753,-0.0176712298,837.143,12.7143,0.285714,0,0.7287036778,MaskInShop,Nightclubs,Nightclubs
BL,21,May18_2020,May24_2020,2,1,0,2,1,1,0,0,0,285,7,-0.0552081292,-0.0289640596,-0.089701787,-0.0253869266,-0.0100106328,-0.0161293496,-0.000834176,0.0041037108,-0.048976753,-0.0176712298,838,4.71429,0,2.233336,0.7287036778,MaskInShop,Nightclubs,Nightclubs
BL,22,May25_2020,May31_2020,2,1,0,2,1,1,0,0,0,285,7,-0.0552081292,-0.0289640596,-0.089701787,-0.0253869266,-0.0100106328,-0.0161293496,-0.000834176,0.0041037108,-0.048976753,-0.0176712298,839.571,2.85714,0.571429,1.0190474,0.7287036778,MaskInShop,Nightclubs,Nightclubs
BL,23,June1_2020,June7_2020,3,1,2,2,1,2,0,0,0,285,7,-0.017095561,-0.0289669352,0.0738999604,-0.0146591956,-0.0066262952,0.011634686,-0.0001102288,0.0113445136,-0.048501957,-0.0178414432,844.143,6.42857,0.428571,0.3333344,1.0424625274,Nightclubs,TravelRestrictions,Nightclubs
BL,24,June8_2020,June14_2020,3,1,2,2,1,2,0,0,0,285,7,-0.017095561,-0.0289669352,0.0738999604,-0.0146591956,-0.0066262952,0.011634686,-0.0001102288,0.0113445136,-0.048501957,-0.0178414432,845.714,5.57143,0.142857,1.666672,1.0424625274,Nightclubs,TravelRestrictions,Nightclubs
BL,25,June15_2020,June21_2020,3,1,2,2,1,2,0,0,1,285,7,-0.013832714,-0.0270240166,0.0742355698,-0.0124384092,-0.004952661,0.011634686,0.0001737554,0.0139541836,0.1480840774,-0.0105560924,847.286,3.28571,0.428571,1.95769,1.1943418382,TravelRestrictions,Bar,TravelRestrictions
BL,26,June22_2020,June28_2020,4,2,2,2,1,2,0,0,1,285,7,0.004503597,0.0049936474,0.0742355698,-0.0104041854,-0.0046856236,0.011634686,0.0003937005,0.0162612296,0.138832323,-0.0094907358,852.714,8.28571,1.28571,1.2015864,1.2342330224,TravelRestrictions,Retail,TravelRestrictions
BL,27,June29_2020,July5_2020,4,2,2,2,1,2,0,0,1,285,7,0.004503597,0.0049936474,0.0742355698,-0.0104041854,-0.0046856236,0.011634686,0.0003937005,0.0162612296,0.138832323,-0.0094907358,863.143,17.1429,1.57143,1.393784,1.2342330224,TravelRestrictions,Retail,TravelRestrictions
BL,28,July6_2020,July12_2020,3,1,1,2,1,2,0,1,2,285,7,-0.0146068622,-0.0261902858,0.018928063,-0.012058823,-0.0048628678,0.0111448176,-0.000070252,-0.0037984618,0.1489950266,-0.0105190302,879.714,28.5714,2.85714,0.6742232,1.0670170784,TravelRestrictions,Bar,TravelRestrictions
BL,29,July13_2020,July19_2020,3,1,1,2,1,2,0,1,2,285,7,-0.0146068622,-0.0261902858,0.018928063,-0.012058823,-0.0048628678,0.0111448176,-0.000070252,-0.0037984618,0.1489950266,-0.0105190302,898,34.4286,1.71429,0.9561608,1.0670170784,TravelRestrictions,Bar,TravelRestrictions
BL,30,July20_2020,July26_2020,3,1,1,2,1,2,0,1,2,285,7,-0.0146068622,-0.0261902858,0.018928063,-0.012058823,-0.0048628678,0.0111448176,-0.000070252,-0.0037984618,0.1489950266,-0.0105190302,907.857,27,1.85714,1.10747,1.0670170784,TravelRestrictions,Bar,TravelRestrictions
BL,31,July27_2020,August2_2020,3,1,1,2,1,2,0,1,2,285,7,-0.0146068622,-0.0261902858,0.018928063,-0.012058823,-0.0048628678,0.0111448176,-0.000070252,-0.0037984618,0.1489950266,-0.0105190302,920.714,23.5714,1.85714,1.0466792,1.0670170784,TravelRestrictions,Bar,TravelRestrictions
BL,32,August3_2020,August9_2020,3,1,1,2,1,2,0,1,2,285,7,-0.0146068622,-0.0261902858,0.018928063,-0.012058823,-0.0048628678,0.0111448176,-0.000070252,-0.0037984618,0.1489950266,-0.0105190302,940.571,33.1429,2.57143,1.3760852,1.0670170784,TravelRestrictions,Bar,TravelRestrictions
BL,33,August10_2020,August16_2020,3,1,1,2,1,2,0,1,2,285,7,-0.0146068622,-0.0261902858,0.018928063,-0.012058823,-0.0048628678,0.0111448176,-0.000070252,-0.0037984618,0.1489950266,-0.0105190302,961,42.8571,4.28571,1.188159,1.0670170784,TravelRestrictions,Bar,TravelRestrictions
BL,34,August17_2020,August23_2020,3,1,1,2,1,2,0,1,2,285,7,-0.0146068622,-0.0261902858,0.018928063,-0.012058823,-0.0048628678,0.0111448176,-0.000070252,-0.0037984618,0.1489950266,-0.0105190302,992.429,54,4.71429,0.9695826,1.0670170784,TravelRestrictions,Bar,TravelRestrictions
BL,35,August24_2020,August30_2020,3,1,1,2,1,2,1,1,2,285,7,-0.0146547058,-0.0260646246,0.0186423762,-0.012058823,-0.0048628678,0.0111448176,0.000302034,-0.0038230948,0.14621663,-0.0097837544,1024.71,63.4286,4.42857,0.9078286,1.0670170784,TravelRestrictions,Bar,TravelRestrictions
BL,36,August31_2020,September6_2020,3,1,1,2,1,2,1,1,2,285,7,-0.0146547058,-0.0260646246,0.0186423762,-0.012058823,-0.0048628678,0.0111448176,0.000302034,-0.0038230948,0.14621663,-0.0097837544,1054.86,61.8571,4,1.0703882,1.0670170784,TravelRestrictions,Bar,TravelRestrictions
BS,11,March9_2020,March15_2020,5,3,3,2,2,3,3,0,0,1386,17,0.6159700596,0.4040721468,0.080248497,-0.0091406126,-0.0020640802,0.0120689968,0.0059723538,0.012270769,-0.0333488652,0.0209909182,67.8571,83.5714,10.8571,2.10238,1.9969490772,Restaurant,TravelRestrictions,Restaurant
BS,12,March16_2020,March22_2020,0,0,0,0,0,0,0,0,0,1386,17,-0.0487318804,-0.0261552074,-0.0788453358,0.0343035546,0.0156501422,-0.0155156372,-0.00018235,0.0046310194,-0.0442512476,0.0129218138,233,251.429,36.5714,1.1209184,0.8318602446,Retail,Nightclubs,Nightclubs
BS,13,March23_2020,March29_2020,0,0,0,0,0,0,0,0,0,1386,17,-0.0487318804,-0.0261552074,-0.0788453358,0.0343035546,0.0156501422,-0.0155156372,-0.00018235,0.0046310194,-0.0442512476,0.0129218138,493,443.429,35.5714,0.774627,0.8318602446,Retail,Nightclubs,Nightclubs
BS,14,March30_2020,April5_2020,0,0,0,0,0,0,0,0,0,1386,17,-0.0487318804,-0.0261552074,-0.0788453358,0.0343035546,0.0156501422,-0.0155156372,-0.00018235,0.0046310194,-0.0442512476,0.0129218138,711.571,471.429,26.2857,0.555919,0.8318602446,Retail,Nightclubs,Nightclubs
BS,15,April6_2020,April12_2020,0,0,0,0,0,0,0,0,0,1386,17,-0.0487318804,-0.0261552074,-0.0788453358,0.0343035546,0.0156501422,-0.0155156372,-0.00018235,0.0046310194,-0.0442512476,0.0129218138,838.286,323.429,12.5714,0.554701,0.8318602446,Retail,Nightclubs,Nightclubs
BS,16,April13_2020,April19_2020,0,0,0,0,0,0,0,0,0,1386,17,-0.0487318804,-0.0261552074,-0.0788453358,0.0343035546,0.0156501422,-0.0155156372,-0.00018235,0.0046310194,-0.0442512476,0.0129218138,909.571,177.857,7.14286,0.3586716,0.8318602446,Retail,Nightclubs,Nightclubs
BS,17,April20_2020,April26_2020,0,0,0,0,0,0,0,0,0,1386,17,-0.0487318804,-0.0261552074,-0.0788453358,0.0343035546,0.0156501422,-0.0155156372,-0.00018235,0.0046310194,-0.0442512476,0.0129218138,932.714,83.4286,1.85714,0.9220974,0.8318602446,Retail,Nightclubs,Nightclubs
BS,18,April27_2020,May3_2020,0,0,0,1,1,0,0,0,0,1386,17,-0.0541234484,-0.0281966384,-0.0905113216,-0.0226222822,-0.0085971284,-0.0164284694,-0.0003259253,0.004152274,-0.0465347834,0.0216796286,949.143,36.2857,2.28571,0.7736862,0.7589113112,TourismPotential,Nightclubs,Nightclubs
BS,19,May4_2020,May10_2020,0,0,0,1,1,0,0,0,0,1386,17,-0.0541234484,-0.0281966384,-0.0905113216,-0.0226222822,-0.0085971284,-0.0164284694,-0.0003259253,0.004152274,-0.0465347834,0.0216796286,963.571,30.7143,1.71429,0.5756338,0.7589113112,TourismPotential,Nightclubs,Nightclubs
BS,20,May11_2020,May17_2020,2,1,0,2,1,1,0,0,0,1386,17,-0.0548069438,-0.0285019616,-0.0905113216,-0.0227280886,-0.00860125,-0.0164284694,-0.0003433061,0.0043761816,-0.0465622682,0.023309776,971.571,20.5714,0.857143,0.3246754,0.7589113112,TourismPotential,Nightclubs,Nightclubs
BS,21,May18_2020,May24_2020,2,1,0,2,1,1,0,0,0,1386,17,-0.0548069438,-0.0285019616,-0.0905113216,-0.0227280886,-0.00860125,-0.0164284694,-0.0003433061,0.0043761816,-0.0465622682,0.023309776,975.571,10.5714,0.285714,1.0000004,0.7589113112,TourismPotential,Nightclubs,Nightclubs
BS,22,May25_2020,May31_2020,2,1,0,2,1,1,0,0,0,1386,17,-0.0548069438,-0.0285019616,-0.0905113216,-0.0227280886,-0.00860125,-0.0164284694,-0.0003433061,0.0043761816,-0.0465622682,0.023309776,976.857,5,0.285714,1.666672,0.7589113112,TourismPotential,Nightclubs,Nightclubs
BS,23,June1_2020,June7_2020,3,1,2,2,1,2,0,0,0,1386,17,-0.0155913716,-0.0285048372,0.0746571462,-0.0120003576,-0.0052169124,0.0118576654,0.0005934554,0.0118122004,-0.0459869732,0.0263313876,980,4.71429,0.571429,0.2857134,1.0726701622,Nightclubs,TravelRestrictions,Nightclubs
BS,24,June8_2020,June14_2020,3,1,2,2,1,2,0,0,0,1386,17,-0.0155913716,-0.0285048372,0.0746571462,-0.0120003576,-0.0052169124,0.0118576654,0.0005934554,0.0118122004,-0.0459869732,0.0263313876,982.857,5.85714,0.142857,1.0666656,1.0726701622,Nightclubs,TravelRestrictions,Nightclubs
BS,25,June15_2020,June21_2020,3,1,2,2,1,2,0,0,1,1386,17,-0.0124683202,-0.0267110592,0.0747121284,-0.0106750308,-0.004216632,0.0118576654,0.0007264998,0.014353808,0.1400560308,0.0230737066,984.143,3.85714,0.285714,0,1.2068145866,TravelRestrictions,Bar,TravelRestrictions
BS,26,June22_2020,June28_2020,4,2,2,2,1,2,0,0,1,1386,17,0.0053837812,0.0050858822,0.0747121284,-0.00876806,-0.0040085108,0.0118576654,0.0009464449,0.0165547942,0.1310912456,0.0234341324,985,2,0,2.46666,1.2467057708,TravelRestrictions,Retail,TravelRestrictions
BS,27,June29_2020,July5_2020,4,2,2,2,1,2,0,0,1,1386,17,0.0053837812,0.0050858822,0.0747121284,-0.00876806,-0.0040085108,0.0118576654,0.0009464449,0.0165547942,0.1310912456,0.0234341324,986.857,3.14286,0.714286,2.10658,1.2467057708,TravelRestrictions,Retail,TravelRestrictions
BS,28,July6_2020,July12_2020,3,1,1,2,1,2,0,1,2,1386,17,-0.0134873536,-0.0259399574,0.0189363398,-0.010428495,-0.0041826806,0.0113677984,0.0004380986,-0.004437272,0.141220695,0.0211237264,999.429,17.1429,2.57143,1.0326064,1.0794898268,TravelRestrictions,Bar,TravelRestrictions
BS,29,July13_2020,July19_2020,3,1,1,2,1,2,0,1,2,1386,17,-0.0134873536,-0.0259399574,0.0189363398,-0.010428495,-0.0041826806,0.0113677984,0.0004380986,-0.004437272,0.141220695,0.0211237264,1018.29,33.1429,2.42857,0.6606418,1.0794898268,TravelRestrictions,Bar,TravelRestrictions
BS,30,July20_2020,July26_2020,3,1,1,2,1,2,0,1,2,1386,17,-0.0134873536,-0.0259399574,0.0189363398,-0.010428495,-0.0041826806,0.0113677984,0.0004380986,-0.004437272,0.141220695,0.0211237264,1032.57,32.1429,1.57143,1.783026,1.0794898268,TravelRestrictions,Bar,TravelRestrictions
BS,31,July27_2020,August2_2020,3,1,1,2,1,2,0,1,2,1386,17,-0.0134873536,-0.0259399574,0.0189363398,-0.010428495,-0.0041826806,0.0113677984,0.0004380986,-0.004437272,0.141220695,0.0211237264,1051.14,34.8571,4.57143,0.7164416,1.0794898268,TravelRestrictions,Bar,TravelRestrictions
BS,32,August3_2020,August9_2020,3,1,1,2,1,2,0,1,2,1386,17,-0.0134873536,-0.0259399574,0.0189363398,-0.010428495,-0.0041826806,0.0113677984,0.0004380986,-0.004437272,0.141220695,0.0211237264,1078.86,47.1429,2.42857,1.687364,1.0794898268,TravelRestrictions,Bar,TravelRestrictions
BS,33,August10_2020,August16_2020,3,1,1,2,1,2,0,1,2,1386,17,-0.0134873536,-0.0259399574,0.0189363398,-0.010428495,-0.0041826806,0.0113677984,0.0004380986,-0.004437272,0.141220695,0.0211237264,1111,63.5714,7.85714,0.9746142,1.0794898268,TravelRestrictions,Bar,TravelRestrictions
BS,34,August17_2020,August23_2020,3,1,1,2,1,2,0,1,2,1386,17,-0.0134873536,-0.0259399574,0.0189363398,-0.010428495,-0.0041826806,0.0113677984,0.0004380986,-0.004437272,0.141220695,0.0211237264,1164.14,88.5714,6.14286,0.754117,1.0794898268,TravelRestrictions,Bar,TravelRestrictions
BS,35,August24_2020,August30_2020,3,1,1,2,1,2,1,2,2,1386,17,-0.0138188582,-0.0258065038,0.0182708078,-0.0102953298,-0.0039053084,0.0113677984,-0.0002757064,-0.000585337,0.1370308842,0.0202434638,1197.71,82.8571,4.28571,0.8957494,1.0826582914,TravelRestrictions,Bar,TravelRestrictions
BS,36,August31_2020,September6_2020,3,1,1,2,1,2,1,2,2,1386,17,-0.0138188582,-0.0258065038,0.0182708078,-0.0102953298,-0.0039053084,0.0113677984,-0.0002757064,-0.000585337,0.1370308842,0.0202434638,1228.57,63.1429,4,0.9758798,1.0826582914,TravelRestrictions,Bar,TravelRestrictions
FR,11,March9_2020,March15_2020,5,3,3,2,2,3,3,0,0,444,12,0.6164605174,0.4042072734,0.0798527828,-0.0105389144,-0.00231658,0.0120689968,0.0059723538,0.012225829,-0.0339204852,0.008041761,23.5714,28,4.57143,2.36565,1.9819178582,Restaurant,TravelRestrictions,Restaurant
FR,12,March16_2020,March22_2020,0,0,0,0,0,0,0,0,0,444,12,-0.0488013526,-0.0261754206,-0.0784532126,0.0389715984,0.0165890452,-0.0155156372,-0.00018235,0.0045850812,-0.0444163398,0.0072850204,116.429,136.143,23.1429,1.432648,0.8318602446,Retail,Nightclubs,Nightclubs
FR,13,March23_2020,March29_2020,0,0,0,0,0,0,0,0,0,444,12,-0.0488013526,-0.0261754206,-0.0784532126,0.0389715984,0.0165890452,-0.0155156372,-0.00018235,0.0045850812,-0.0444163398,0.0072850204,330.714,338.143,34.2857,1.0029824,0.8318602446,Retail,Nightclubs,Nightclubs
FR,14,March30_2020,April5_2020,0,0,0,0,0,0,0,0,0,444,12,-0.0488013526,-0.0261754206,-0.0784532126,0.0389715984,0.0165890452,-0.0155156372,-0.00018235,0.0045850812,-0.0444163398,0.0072850204,562.571,450.571,32.4286,0.8102696,0.8318602446,Retail,Nightclubs,Nightclubs
FR,15,April6_2020,April12_2020,0,0,0,0,0,0,0,0,0,444,12,-0.0488013526,-0.0261754206,-0.0784532126,0.0389715984,0.0165890452,-0.0155156372,-0.00018235,0.0045850812,-0.0444163398,0.0072850204,776.571,434.286,25.2857,0.8094954,0.8318602446,Retail,Nightclubs,Nightclubs
FR,16,April13_2020,April19_2020,0,0,0,0,0,0,0,0,0,444,12,-0.0488013526,-0.0261754206,-0.0784532126,0.0389715984,0.0165890452,-0.0155156372,-0.00018235,0.0045850812,-0.0444163398,0.0072850204,914.429,340.143,19.1429,0.484827,0.8318602446,Retail,Nightclubs,Nightclubs
FR,17,April20_2020,April26_2020,0,0,0,0,0,0,0,0,0,444,12,-0.0488013526,-0.0261754206,-0.0784532126,0.0389715984,0.0165890452,-0.0155156372,-0.00018235,0.0045850812,-0.0444163398,0.0072850204,1012.43,218.857,7.57143,0.9133964,0.8318602446,Retail,Nightclubs,Nightclubs
FR,18,April27_2020,May3_2020,0,0,0,1,1,0,0,0,0,444,12,-0.0544276922,-0.0282822344,-0.0901191998,-0.0242438658,-0.008908543,-0.0164284694,-0.0003259253,0.0039440142,-0.0470294244,0.0085028888,1068.29,144.143,9.14286,0.5992798,0.7438800936,TourismPotential,Nightclubs,Nightclubs
FR,19,May4_2020,May10_2020,0,0,0,1,1,0,0,0,0,444,12,-0.0544276922,-0.0282822344,-0.0901191998,-0.0242438658,-0.008908543,-0.0164284694,-0.0003259253,0.0039440142,-0.0470294244,0.0085028888,1113.14,97.2857,4.14286,0.5785276,0.7438800936,TourismPotential,Nightclubs,Nightclubs
