Canton,WeekNumber,Start_date,End_date,Restaurant_shap,Bar_shap,Nightclubs_shap,Retail_shap,BarbersSalonSpa_shap,EntertainmentTheaters_shap,Schools_shap,MaskInShop_shap,TravelRestrictions_shap,TourismPotential_shap,Max,Min,AbsMax
BS,19,May4_2020,May10_2020,0.0006834954,0.0003053232,0,0.0001058064,4.12160000000036E-006,0,1.73808E-005,-0.0002239076,2.7484799999998E-005,-0.0016301474,Restaurant,TourismPotential,TourismPotential
BS,20,May11_2020,May17_2020,0,0,0,0,0,0,0,0,0,0,Restaurant,Restaurant,Restaurant
BS,21,May18_2020,May24_2020,0,0,0,0,0,0,0,0,0,0,Restaurant,Restaurant,Restaurant
BS,22,May25_2020,May31_2020,0,0,0,0,0,0,0,0,0,0,Restaurant,Restaurant,Restaurant
BS,23,June1_2020,June7_2020,0.0392155722,-2.87560000000048E-006,0.1651684678,0.010727731,0.0033843376,0.0282861348,0.0009367615,0.0074360188,0.000575295,0.0030216116,Nightclubs,Bar,Nightclubs
BS,24,June8_2020,June14_2020,0.0392155722,-2.87560000000048E-006,0.1651684678,0.010727731,0.0033843376,0.0282861348,0.0009367615,0.0074360188,0.000575295,0.0030216116,Nightclubs,Bar,Nightclubs
BS,25,June15_2020,June21_2020,0.0423386236,0.0017909024,0.16522345,0.0120530578,0.004384618,0.0282861348,0.0010698059,0.0099776264,0.186618299,-0.0002360694,TravelRestrictions,TourismPotential,TravelRestrictions
BS,26,June22_2020,June28_2020,0.060190725,0.0335878438,0.16522345,0.0139600286,0.0045927392,0.0282861348,0.001289751,0.0121786126,0.1776535138,0.0001243564,TravelRestrictions,TourismPotential,TravelRestrictions
BS,27,June29_2020,July5_2020,0.060190725,0.0335878438,0.16522345,0.0139600286,0.0045927392,0.0282861348,0.001289751,0.0121786126,0.1776535138,0.0001243564,TravelRestrictions,TourismPotential,TravelRestrictions
BS,28,July6_2020,July12_2020,0.0413195902,0.0025620042,0.1094476614,0.0122995936,0.0044185694,0.0277962678,0.0007814047,-0.0088134536,0.1877829632,-0.0021860496,TravelRestrictions,MaskInShop,TravelRestrictions
BS,29,July13_2020,July19_2020,0.0413195902,0.0025620042,0.1094476614,0.0122995936,0.0044185694,0.0277962678,0.0007814047,-0.0088134536,0.1877829632,-0.0021860496,TravelRestrictions,MaskInShop,TravelRestrictions
BS,30,July20_2020,July26_2020,0.0413195902,0.0025620042,0.1094476614,0.0122995936,0.0044185694,0.0277962678,0.0007814047,-0.0088134536,0.1877829632,-0.0021860496,TravelRestrictions,MaskInShop,TravelRestrictions
BS,31,July27_2020,August2_2020,0.0413195902,0.0025620042,0.1094476614,0.0122995936,0.0044185694,0.0277962678,0.0007814047,-0.0088134536,0.1877829632,-0.0021860496,TravelRestrictions,MaskInShop,TravelRestrictions
BS,32,August3_2020,August9_2020,0.0413195902,0.0025620042,0.1094476614,0.0122995936,0.0044185694,0.0277962678,0.0007814047,-0.0088134536,0.1877829632,-0.0021860496,TravelRestrictions,MaskInShop,TravelRestrictions
BS,33,August10_2020,August16_2020,0.0413195902,0.0025620042,0.1094476614,0.0122995936,0.0044185694,0.0277962678,0.0007814047,-0.0088134536,0.1877829632,-0.0021860496,TravelRestrictions,MaskInShop,TravelRestrictions
BS,34,August17_2020,August23_2020,0.0413195902,0.0025620042,0.1094476614,0.0122995936,0.0044185694,0.0277962678,0.0007814047,-0.0088134536,0.1877829632,-0.0021860496,TravelRestrictions,MaskInShop,TravelRestrictions
BS,35,August24_2020,August30_2020,0.0409880856,0.0026954578,0.1087821294,0.0124327588,0.0046959416,0.0277962678,6.75997E-005,-0.0049615186,0.1835931524,-0.0030663122,TravelRestrictions,MaskInShop,TravelRestrictions
BS,36,August31_2020,September6_2020,0.0409880856,0.0026954578,0.1087821294,0.0124327588,0.0046959416,0.0277962678,6.75997E-005,-0.0049615186,0.1835931524,-0.0030663122,TravelRestrictions,MaskInShop,TravelRestrictions
FR,11,March9_2020,March15_2020,0.671571705,0.432794831,0.1699719826,0.0138107564,0.0065960846,0.0284974662,0.0063156599,0.0080579072,0.013136424,-0.0020912752,Restaurant,TourismPotential,Restaurant
FR,12,March16_2020,March22_2020,0.006309835,0.002412137,0.0116659872,0.0633212692,0.0255017098,0.0009128322,0.0001609561,0.0004171594,0.0026405694,-0.0028480158,Retail,TourismPotential,Retail
FR,13,March23_2020,March29_2020,0.006309835,0.002412137,0.0116659872,0.0633212692,0.0255017098,0.0009128322,0.0001609561,0.0004171594,0.0026405694,-0.0028480158,Retail,TourismPotential,Retail
FR,14,March30_2020,April5_2020,0.006309835,0.002412137,0.0116659872,0.0633212692,0.0255017098,0.0009128322,0.0001609561,0.0004171594,0.0026405694,-0.0028480158,Retail,TourismPotential,Retail
FR,15,April6_2020,April12_2020,0.006309835,0.002412137,0.0116659872,0.0633212692,0.0255017098,0.0009128322,0.0001609561,0.0004171594,0.0026405694,-0.0028480158,Retail,TourismPotential,Retail
FR,16,April13_2020,April19_2020,0.006309835,0.002412137,0.0116659872,0.0633212692,0.0255017098,0.0009128322,0.0001609561,0.0004171594,0.0026405694,-0.0028480158,Retail,TourismPotential,Retail
FR,17,April20_2020,April26_2020,0.006309835,0.002412137,0.0116659872,0.0633212692,0.0255017098,0.0009128322,0.0001609561,0.0004171594,0.0026405694,-0.0028480158,Retail,TourismPotential,Retail
FR,18,April27_2020,May3_2020,0.0006834954,0.0003053232,0,0.000105805,4.12160000000036E-006,0,1.73808E-005,-0.0002239076,2.74847999999911E-005,-0.0016301474,Restaurant,TourismPotential,TourismPotential
FR,19,May4_2020,May10_2020,0.0006834954,0.0003053232,0,0.000105805,4.12160000000036E-006,0,1.73808E-005,-0.0002239076,2.74847999999911E-005,-0.0016301474,Restaurant,TourismPotential,TourismPotential
FR,20,May11_2020,May17_2020,0,0,0,0,0,0,0,0,0,0,Restaurant,Restaurant,Restaurant
FR,21,May18_2020,May24_2020,0,0,0,0,0,0,0,0,0,0,Restaurant,Restaurant,Restaurant
FR,22,May25_2020,May31_2020,0,0,0,0,0,0,0,0,0,0,Restaurant,Restaurant,Restaurant
FR,23,June1_2020,June7_2020,0.0392155722,-2.87560000000048E-006,0.1643806304,0.010727731,0.0033843376,0.0282861348,0.0009367615,0.0074360174,0.000474796,0.0022337756,Nightclubs,Bar,Nightclubs
FR,24,June8_2020,June14_2020,0.0392155722,-2.87560000000048E-006,0.1643806304,0.010727731,0.0033843376,0.0282861348,0.0009367615,0.0074360174,0.000474796,0.0022337756,Nightclubs,Bar,Nightclubs
FR,25,June15_2020,June21_2020,0.0392155722,-2.87560000000048E-006,0.1643806304,0.010727731,0.0033843376,0.0282861348,0.0009367615,0.0074360174,0.000474796,0.0022337756,Nightclubs,Bar,Nightclubs
FR,26,June22_2020,June28_2020,0.0661233454,0.034660577,0.1643806304,0.0132071786,0.0038629654,0.0282861348,0.0012405532,0.0099493254,0.002440291,0.0035537208,Nightclubs,Schools,Nightclubs
FR,27,June29_2020,July5_2020,0.0661233454,0.034660577,0.1643806304,0.0132071786,0.0038629654,0.0282861348,0.0012405532,0.0099493254,0.002440291,0.0035537208,Nightclubs,Schools,Nightclubs
FR,28,July6_2020,July12_2020,0.0612344516,0.0329109032,0.160377805,0.0134155938,0.0039383106,0.0278809188,0.0012462865,-0.011832261,0.0033235874,0.0025534348,Nightclubs,MaskInShop,Nightclubs
FR,29,July13_2020,July19_2020,0.0612344516,0.0329109032,0.160377805,0.0134155938,0.0039383106,0.0278809188,0.0012462865,-0.011832261,0.0033235874,0.0025534348,Nightclubs,MaskInShop,Nightclubs
FR,30,July20_2020,July26_2020,0.0612344516,0.0329109032,0.160377805,0.0134155938,0.0039383106,0.0278809188,0.0012462865,-0.011832261,0.0033235874,0.0025534348,Nightclubs,MaskInShop,Nightclubs
FR,31,July27_2020,August2_2020,0.0612344516,0.0329109032,0.160377805,0.0134155938,0.0039383106,0.0278809188,0.0012462865,-0.011832261,0.0033235874,0.0025534348,Nightclubs,MaskInShop,Nightclubs
FR,32,August3_2020,August9_2020,0.0612344516,0.0329109032,0.160377805,0.0134155938,0.0039383106,0.0278809188,0.0012462865,-0.011832261,0.0033235874,0.0025534348,Nightclubs,MaskInShop,Nightclubs
FR,33,August10_2020,August16_2020,0.0612344516,0.0329109032,0.160377805,0.0134155938,0.0039383106,0.0278809188,0.0012462865,-0.011832261,0.0033235874,0.0025534348,Nightclubs,MaskInShop,Nightclubs
FR,34,August17_2020,August23_2020,0.0612344516,0.0329109032,0.160377805,0.0134155938,0.0039383106,0.0278809188,0.0012462865,-0.011832261,0.0033235874,0.0025534348,Nightclubs,MaskInShop,Nightclubs
FR,35,August24_2020,August30_2020,0.0584012338,0.0282461993,0.1567801158,0.013738158,0.0042658882,0.0278809188,0.0068434557,-0.006144677,0.0036049524,0.0008981756,Nightclubs,MaskInShop,Nightclubs
FR,36,August31_2020,September6_2020,0.0584012338,0.0282461993,0.1567801158,0.013738158,0.0042658882,0.0278809188,0.0068434557,-0.006144677,0.0036049524,0.0008981756,Nightclubs,MaskInShop,Nightclubs
GE,11,March9_2020,March15_2020,0.6697690188,0.4318377504,0.1701472206,0.0133546028,0.0060293548,0.0286847358,0.0062193616,0.007894586,0.0131960864,-0.0046436404,Restaurant,TourismPotential,Restaurant
GE,12,March16_2020,March22_2020,0.0054396314,0.0022206576,0.0115616592,0.0552590164,0.0223011418,0.0009128308,0.0001546153,0.0002473394,0.0021964166,-0.0142727228,Retail,TourismPotential,Retail
GE,13,March23_2020,March29_2020,0.0054396314,0.0022206576,0.0115616592,0.0552590164,0.0223011418,0.0009128308,0.0001546153,0.0002473394,0.0021964166,-0.0142727228,Retail,TourismPotential,Retail
GE,14,March30_2020,April5_2020,0.0054396314,0.0022206576,0.0115616592,0.0552590164,0.0223011418,0.0009128308,0.0001546153,0.0002473394,0.0021964166,-0.0142727228,Retail,TourismPotential,Retail
GE,15,April6_2020,April12_2020,0.0054396314,0.0022206576,0.0115616592,0.0552590164,0.0223011418,0.0009128308,0.0001546153,0.0002473394,0.0021964166,-0.0142727228,Retail,TourismPotential,Retail
GE,16,April13_2020,April19_2020,0.0054396314,0.0022206576,0.0115616592,0.0552590164,0.0223011418,0.0009128308,0.0001546153,0.0002473394,0.0021964166,-0.0142727228,Retail,TourismPotential,Retail
GE,17,April20_2020,April26_2020,0.0054396314,0.0022206576,0.0115616592,0.0552590164,0.0223011418,0.0009128308,0.0001546153,0.0002473394,0.0021964166,-0.0142727228,Retail,TourismPotential,Retail
GE,18,April27_2020,May3_2020,0.0005216064,0.0003053232,0,0.000105805,0.000004123,0,1.73809E-005,-0.000223909,2.7484800000005E-005,-0.001792035,Restaurant,TourismPotential,TourismPotential
GE,19,May4_2020,May10_2020,0.0005216064,0.0003053232,0,0.000105805,0.000004123,0,1.73809E-005,-0.000223909,2.7484800000005E-005,-0.001792035,Restaurant,TourismPotential,TourismPotential
GE,20,May11_2020,May17_2020,0,0,0,0,0,0,0,0,0,0,Restaurant,Restaurant,Restaurant
GE,21,May18_2020,May24_2020,0,0,0,0,0,0,0,0,0,0,Restaurant,Restaurant,Restaurant
GE,22,May25_2020,May31_2020,0,0,0,0,0,0,0,0,0,0,Restaurant,Restaurant,Restaurant
GE,23,June1_2020,June7_2020,0.037962484,2.24168000000011E-005,0.1649730628,0.0106367856,0.0029441216,0.0286328756,0.0009367615,0.0073088946,0.0005579784,0.001919862,Nightclubs,Bar,Nightclubs
GE,24,June8_2020,June14_2020,0.037962484,2.24168000000011E-005,0.1649730628,0.0106367856,0.0029441216,0.0286328756,0.0009367615,0.0073088946,0.0005579784,0.001919862,Nightclubs,Bar,Nightclubs
GE,25,June15_2020,June21_2020,0.0410855354,0.0018161948,0.165028045,0.011851028,0.003944402,0.0286328756,0.0010698059,0.0098505022,0.1859220076,-0.0020167952,TravelRestrictions,TourismPotential,TravelRestrictions
GE,26,June22_2020,June28_2020,0.0589376368,0.0331591694,0.165028045,0.0136355548,0.0041525232,0.0286328756,0.0012833914,0.0120514898,0.1769572224,-0.0021103376,TravelRestrictions,TourismPotential,TravelRestrictions
GE,27,June29_2020,July5_2020,0.0589376368,0.0331591694,0.165028045,0.0136355548,0.0041525232,0.0286328756,0.0012833914,0.0120514898,0.1769572224,-0.0021103376,TravelRestrictions,TourismPotential,TravelRestrictions
GE,28,July6_2020,July12_2020,0.0556412486,0.0320382846,0.1608726756,0.013760621,0.0043286404,0.0282092678,0.0011919238,-0.0131214552,0.1808746212,-0.00304675,TravelRestrictions,MaskInShop,TravelRestrictions
GE,29,July13_2020,July19_2020,0.0556412486,0.0320382846,0.1608726756,0.013760621,0.0043286404,0.0282092678,0.0011919238,-0.0131214552,0.1808746212,-0.00304675,TravelRestrictions,MaskInShop,TravelRestrictions
GE,30,July20_2020,July26_2020,0.0556412486,0.0320382846,0.1608726756,0.013760621,0.0043286404,0.0282092678,0.0011919238,-0.0131214552,0.1808746212,-0.00304675,TravelRestrictions,MaskInShop,TravelRestrictions
GE,31,July27_2020,August2_2020,0.0552666706,0.0320408704,0.0060651094,0.006258322,0.0027787326,0.0282092678,0.0004857317,-0.0062240276,0.1801072994,-0.0042270102,TravelRestrictions,MaskInShop,TravelRestrictions
GE,32,August3_2020,August9_2020,0.0552666706,0.0320408704,0.0060651094,0.006258322,0.0027787326,0.0282092678,0.0004857317,-0.0062240276,0.1801072994,-0.0042270102,TravelRestrictions,MaskInShop,TravelRestrictions
GE,33,August10_2020,August16_2020,0.0552666706,0.0320408704,0.0060651094,0.006258322,0.0027787326,0.0282092678,0.0004857317,-0.0062240276,0.1801072994,-0.0042270102,TravelRestrictions,MaskInShop,TravelRestrictions
GE,34,August17_2020,August23_2020,0.0552666706,0.0320408704,0.0060651094,0.006258322,0.0027787326,0.0282092678,0.0004857317,-0.0062240276,0.1801072994,-0.0042270102,TravelRestrictions,MaskInShop,TravelRestrictions
GE,35,August24_2020,August30_2020,0.0543803798,0.0318402406,0.006787886,0.006258322,0.0027787326,0.0282092678,-0.0001449866,-0.0056047544,0.1794718898,-0.0048566504,TravelRestrictions,MaskInShop,TravelRestrictions
GE,36,August31_2020,September6_2020,0.0543803798,0.0318402406,0.006787886,0.006258322,0.0027787326,0.0282092678,-0.0001449866,-0.0056047544,0.1794718898,-0.0048566504,TravelRestrictions,MaskInShop,TravelRestrictions
GL,11,March9_2020,March15_2020,0.6792337804,0.4368798476,0.1656394278,0.0144432512,0.0069222272,0.0274428784,0.0097922435,0.0066786216,0.0135441922,0.0069931232,Restaurant,MaskInShop,Restaurant
GL,12,March16_2020,March22_2020,0.0108934602,0.002864477,0.0116659858,0.0776300672,0.0306047518,0.0009128322,0.0002307958,0.0005695746,0.00365799,0.0216257062,Retail,Schools,Retail
GL,13,March23_2020,March29_2020,0.0108934602,0.002864477,0.0116659858,0.0776300672,0.0306047518,0.0009128322,0.0002307958,0.0005695746,0.00365799,0.0216257062,Retail,Schools,Retail
GL,14,March30_2020,April5_2020,0.0108934602,0.002864477,0.0116659858,0.0776300672,0.0306047518,0.0009128322,0.0002307958,0.0005695746,0.00365799,0.0216257062,Retail,Schools,Retail
GL,15,April6_2020,April12_2020,0.0108934602,0.002864477,0.0116659858,0.0776300672,0.0306047518,0.0009128322,0.0002307958,0.0005695746,0.00365799,0.0216257062,Retail,Schools,Retail
GL,16,April13_2020,April19_2020,0.0108934602,0.002864477,0.0116659858,0.0776300672,0.0306047518,0.0009128322,0.0002307958,0.0005695746,0.00365799,0.0216257062,Retail,Schools,Retail
GL,17,April20_2020,April26_2020,0.0108934602,0.002864477,0.0116659858,0.0776300672,0.0306047518,0.0009128322,0.0002307958,0.0005695746,0.00365799,0.0216257062,Retail,Schools,Retail
GL,18,April27_2020,May3_2020,0.0052259816,0.0009184518,0,0.0004226222,2.61058000000005E-005,0,8.72201000000001E-005,-6.37503999999997E-005,0.0001931216,0.0037705416,Restaurant,MaskInShop,Restaurant
GL,19,May4_2020,May10_2020,0.0052259816,0.0009184518,0,0.0004226222,2.61058000000005E-005,0,8.72201000000001E-005,-6.37503999999997E-005,0.0001931216,0.0037705416,Restaurant,MaskInShop,Restaurant
GL,20,May11_2020,May17_2020,0,0,0,0,0,0,0,0,0,0,Restaurant,Restaurant,Restaurant
GL,21,May18_2020,May24_2020,0,0,0,0,0,0,0,0,0,0,Restaurant,Restaurant,Restaurant
GL,22,May25_2020,May31_2020,0,0,0,0,0,0,0,0,0,0,Restaurant,Restaurant,Restaurant
GL,23,June1_2020,June7_2020,0.0362455156,-2.87560000000048E-006,0.1590229172,0.010727731,0.003384339,0.027231547,0.0003982045,0.0054834598,0.0005175212,-0.007077987,Nightclubs,TourismPotential,Nightclubs
GL,24,June8_2020,June14_2020,0.0362455156,-2.87560000000048E-006,0.1590229172,0.010727731,0.003384339,0.027231547,0.0003982045,0.0054834598,0.0005175212,-0.007077987,Nightclubs,TourismPotential,Nightclubs
GL,25,June15_2020,June21_2020,0.0362455156,-2.87560000000048E-006,0.1590229172,0.010727731,0.003384339,0.027231547,0.0003982045,0.0054834598,0.0005175212,-0.007077987,Nightclubs,TourismPotential,Nightclubs
GL,26,June22_2020,June28_2020,0.0630839902,0.03449964,0.1590229172,0.0132071786,0.0038629668,0.027231547,0.0006998533,0.0079934666,0.0024830148,-0.0059882732,Nightclubs,TourismPotential,Nightclubs
GL,27,June29_2020,July5_2020,0.0630839902,0.03449964,0.1590229172,0.0132071786,0.0038629668,0.027231547,0.0006998533,0.0079934666,0.0024830148,-0.0059882732,Nightclubs,TourismPotential,Nightclubs
GL,28,July6_2020,July12_2020,0.0588755874,0.0327499662,0.1559207902,0.0134155938,0.0039383106,0.0269325224,0.0007055865,-0.0092140006,0.003366314,-0.0024144414,Nightclubs,MaskInShop,Nightclubs
GL,29,July13_2020,July19_2020,0.0588755874,0.0327499662,0.1559207902,0.0134155938,0.0039383106,0.0269325224,0.0007055865,-0.0092140006,0.003366314,-0.0024144414,Nightclubs,MaskInShop,Nightclubs
GL,30,July20_2020,July26_2020,0.0588755874,0.0327499662,0.1559207902,0.0134155938,0.0039383106,0.0269325224,0.0007055865,-0.0092140006,0.003366314,-0.0024144414,Nightclubs,MaskInShop,Nightclubs
GL,31,July27_2020,August2_2020,0.0588755874,0.0327499662,0.1559207902,0.0134155938,0.0039383106,0.0269325224,0.0007055865,-0.0092140006,0.003366314,-0.0024144414,Nightclubs,MaskInShop,Nightclubs
GL,32,August3_2020,August9_2020,0.0588755874,0.0327499662,0.1559207902,0.0134155938,0.0039383106,0.0269325224,0.0007055865,-0.0092140006,0.003366314,-0.0024144414,Nightclubs,MaskInShop,Nightclubs
GL,33,August10_2020,August16_2020,0.0588755874,0.0327499662,0.1559207902,0.0134155938,0.0039383106,0.0269325224,0.0007055865,-0.0092140006,0.003366314,-0.0024144414,Nightclubs,MaskInShop,Nightclubs
GL,34,August17_2020,August23_2020,0.0565856149,0.0281445893,0.1529611188,0.0136049942,0.0039885174,0.0269325224,0.0096607947,-0.0093723308,0.0035968814,-0.0001962058,Nightclubs,MaskInShop,Nightclubs
GL,35,August24_2020,August30_2020,0.0565856149,0.0281445893,0.1529611188,0.0136049942,0.0039885174,0.0269325224,0.0096607947,-0.0093723308,0.0035968814,-0.0001962058,Nightclubs,MaskInShop,Nightclubs
GL,36,August31_2020,September6_2020,0.0565856149,0.0281445893,0.1529611188,0.0136049942,0.0039885174,0.0269325224,0.0096607947,-0.0093723308,0.0035968814,-0.0001962058,Nightclubs,MaskInShop,Nightclubs
GR,11,March9_2020,March15_2020,0.669747596,0.4317229126,0.1712956126,0.0131267542,0.0060293548,0.0294092134,0.0064128853,0.0078973328,0.0131960864,-0.0028539364,Restaurant,TourismPotential,Restaurant
GR,12,March16_2020,March22_2020,0.0054279904,0.0021619402,0.011410595,0.0545998124,0.0223011418,0.0009128308,0.0001546153,0.0002473394,0.0021964166,-0.0149319268,Retail,TourismPotential,Retail
GR,13,March23_2020,March29_2020,0.0054279904,0.0021619402,0.011410595,0.0545998124,0.0223011418,0.0009128308,0.0001546153,0.0002473394,0.0021964166,-0.0149319268,Retail,TourismPotential,Retail
GR,14,March30_2020,April5_2020,0.0054279904,0.0021619402,0.011410595,0.0545998124,0.0223011418,0.0009128308,0.0001546153,0.0002473394,0.0021964166,-0.0149319268,Retail,TourismPotential,Retail
GR,15,April6_2020,April12_2020,0.0054279904,0.0021619402,0.011410595,0.0545998124,0.0223011418,0.0009128308,0.0001546153,0.0002473394,0.0021964166,-0.0149319268,Retail,TourismPotential,Retail
GR,16,April13_2020,April19_2020,0.0054279904,0.0021619402,0.011410595,0.0545998124,0.0223011418,0.0009128308,0.0001546153,0.0002473394,0.0021964166,-0.0149319268,Retail,TourismPotential,Retail
GR,17,April20_2020,April26_2020,0.0054279904,0.0021619402,0.011410595,0.0545998124,0.0223011418,0.0009128308,0.0001546153,0.0002473394,0.0021964166,-0.0149319268,Retail,TourismPotential,Retail
GR,18,April27_2020,May3_2020,0.0005216064,0.0003053232,0,0.000105805,0.000004123,0,1.73815E-005,-0.0002239076,2.7484800000005E-005,-0.0017920336,Restaurant,TourismPotential,TourismPotential
GR,19,May4_2020,May10_2020,0.0005216064,0.0003053232,0,0.000105805,0.000004123,0,1.73815E-005,-0.0002239076,2.7484800000005E-005,-0.0017920336,Restaurant,TourismPotential,TourismPotential
GR,20,May11_2020,May17_2020,0,0,0,0,0,0,0,0,0,0,Restaurant,Restaurant,Restaurant
GR,21,May18_2020,May24_2020,0,0,0,0,0,0,0,0,0,0,Restaurant,Restaurant,Restaurant
GR,22,May25_2020,May31_2020,0,0,0,0,0,0,0,0,0,0,Restaurant,Restaurant,Restaurant
GR,23,June1_2020,June7_2020,0.03795407,2.24168000000045E-005,0.1660397032,0.010499167,0.0029441216,0.0293573532,0.0009202916,0.0073088946,0.0005579784,0.0037109856,Nightclubs,Bar,Nightclubs
GR,24,June8_2020,June14_2020,0.03795407,2.24168000000045E-005,0.1660397032,0.010499167,0.0029441216,0.0293573532,0.0009202916,0.0073088946,0.0005579784,0.0037109856,Nightclubs,Bar,Nightclubs
GR,25,June15_2020,June21_2020,0.0410771214,0.0018161948,0.1660946854,0.011713408,0.003944402,0.0293573532,0.001053336,0.0098505022,0.1859220076,-0.000225673,TravelRestrictions,TourismPotential,TravelRestrictions
GR,26,June22_2020,June28_2020,0.0588820274,0.0330443344,0.1660946854,0.013426721,0.0041525232,0.0293573532,0.0012669212,0.0120514898,0.1769572224,-0.0005648174,TravelRestrictions,TourismPotential,TravelRestrictions
GR,27,June29_2020,July5_2020,0.0588820274,0.0330443344,0.1660946854,0.013426721,0.0041525232,0.0293573532,0.0012669212,0.0120514898,0.1769572224,-0.0005648174,TravelRestrictions,TourismPotential,TravelRestrictions
GR,28,July6_2020,July12_2020,0.0553790713,0.0315602658,0.16209186,0.0135424212,0.004185699,0.0289521372,0.0012709569,-0.0133373394,0.1741827444,-0.0015045296,TravelRestrictions,MaskInShop,TravelRestrictions
GR,29,July13_2020,July19_2020,0.0553790713,0.0315602658,0.16209186,0.0135424212,0.004185699,0.0289521372,0.0012709569,-0.0133373394,0.1741827444,-0.0015045296,TravelRestrictions,MaskInShop,TravelRestrictions
GR,30,July20_2020,July26_2020,0.0553790713,0.0315602658,0.16209186,0.0135424212,0.004185699,0.0289521372,0.0012709569,-0.0133373394,0.1741827444,-0.0015045296,TravelRestrictions,MaskInShop,TravelRestrictions
GR,31,July27_2020,August2_2020,0.0553790713,0.0315602658,0.16209186,0.0135424212,0.004185699,0.0289521372,0.0012709569,-0.0133373394,0.1741827444,-0.0015045296,TravelRestrictions,MaskInShop,TravelRestrictions
GR,32,August3_2020,August9_2020,0.0553790713,0.0315602658,0.16209186,0.0135424212,0.004185699,0.0289521372,0.0012709569,-0.0133373394,0.1741827444,-0.0015045296,TravelRestrictions,MaskInShop,TravelRestrictions
GR,33,August10_2020,August16_2020,0.0553790713,0.0315602658,0.16209186,0.0135424212,0.004185699,0.0289521372,0.0012709569,-0.0133373394,0.1741827444,-0.0015045296,TravelRestrictions,MaskInShop,TravelRestrictions
GR,34,August17_2020,August23_2020,0.0538984052,0.0280187265,0.1585399424,0.0137123378,0.0042096264,0.0289521372,0.0050378053,-0.0134733158,0.173103427,-0.002813874,TravelRestrictions,MaskInShop,TravelRestrictions
GR,35,August24_2020,August30_2020,0.0538984052,0.0280187265,0.1585399424,0.0137123378,0.0042096264,0.0289521372,0.0050378053,-0.0134733158,0.173103427,-0.002813874,TravelRestrictions,MaskInShop,TravelRestrictions
GR,36,August31_2020,September6_2020,0.0538984052,0.0280187265,0.1585399424,0.0137123378,0.0042096264,0.0289521372,0.0050378053,-0.0134733158,0.173103427,-0.002813874,TravelRestrictions,MaskInShop,TravelRestrictions
JU,11,March9_2020,March15_2020,0.6626528762,0.4285827364,0.1596090412,0.0118186642,0.0042579838,0.0241568992,0.008537523,0.00627837,0.0115880716,-0.0309114708,Restaurant,TourismPotential,Restaurant
JU,12,March16_2020,March22_2020,0.0068991272,0.0019486866,0.0103604942,0.0550835684,0.0205998436,0.0009128308,0.0001691954,0.0001624308,0.0019687878,-0.01321061,Retail,TourismPotential,Retail
JU,13,March23_2020,March29_2020,0.0068991272,0.0019486866,0.0103604942,0.0550835684,0.0205998436,0.0009128308,0.0001691954,0.0001624308,0.0019687878,-0.01321061,Retail,TourismPotential,Retail
JU,14,March30_2020,April5_2020,0.0068991272,0.0019486866,0.0103604942,0.0550835684,0.0205998436,0.0009128308,0.0001691954,0.0001624308,0.0019687878,-0.01321061,Retail,TourismPotential,Retail
JU,15,April6_2020,April12_2020,0.0068991272,0.0019486866,0.0103604942,0.0550835684,0.0205998436,0.0009128308,0.0001691954,0.0001624308,0.0019687878,-0.01321061,Retail,TourismPotential,Retail
JU,16,April13_2020,April19_2020,0.0068991272,0.0019486866,0.0103604942,0.0550835684,0.0205998436,0.0009128308,0.0001691954,0.0001624308,0.0019687878,-0.01321061,Retail,TourismPotential,Retail
JU,17,April20_2020,April26_2020,0.0068991272,0.0019486866,0.0103604942,0.0550835684,0.0205998436,0.0009128308,0.0001691954,0.0001624308,0.0019687878,-0.01321061,Retail,TourismPotential,Retail
JU,18,April27_2020,May3_2020,0.0029410794,0.0009184518,0,0.0004226222,2.61057999999996E-005,0,8.72200999999999E-005,-6.37503999999997E-005,0.0001155896,0.0014856352,Restaurant,MaskInShop,Restaurant
JU,19,May4_2020,May10_2020,0.0029410794,0.0009184518,0,0.0004226222,2.61057999999996E-005,0,8.72200999999999E-005,-6.37503999999997E-005,0.0001155896,0.0014856352,Restaurant,MaskInShop,Restaurant
JU,20,May11_2020,May17_2020,0,0,0,0,0,0,0,0,0,0,Restaurant,Restaurant,Restaurant
JU,21,May18_2020,May24_2020,0,0,0,0,0,0,0,0,0,0,Restaurant,Restaurant,Restaurant
JU,22,May25_2020,May31_2020,0,0,0,0,0,0,0,0,0,0,Restaurant,Restaurant,Restaurant
JU,23,June1_2020,June7_2020,0.0351689352,2.24168000000011E-005,0.1553075762,0.0098471478,0.0025522644,0.0241050376,0.0003920178,0.0054834584,0.000517524,-0.0150734892,Nightclubs,TourismPotential,Nightclubs
JU,24,June8_2020,June14_2020,0.0351689352,2.24168000000011E-005,0.1553075762,0.0098471478,0.0025522644,0.0241050376,0.0003920178,0.0054834584,0.000517524,-0.0150734892,Nightclubs,TourismPotential,Nightclubs
JU,25,June15_2020,June21_2020,0.0378329098,0.0015233764,0.1552869108,0.0110467476,0.0031400628,0.0241050376,0.0004965904,0.0079620856,0.1730523312,-0.0318393726,TravelRestrictions,TourismPotential,TravelRestrictions
JU,26,June22_2020,June28_2020,0.0525569206,0.028079933,0.1552869108,0.0120861818,0.0032752986,0.0241050376,0.0006481922,0.009989042,0.1654234288,-0.0401745162,TravelRestrictions,TourismPotential,TravelRestrictions
